Name,Disc.Y,Disc.M,Disc.D,r_Disc.D,RAh,RAm,RAs,DE-,DEd,DEm,DEs,f_DEs,Obs,tFirst,tLast,tNext,z,r_z,Dist,e_Dist,r_Dist,VExt
SN2007mf,2007,10,08,2007SDSS6.C...0000:,01,58,54.86,-,01,01,37.1,,8,-1098,379,379,0.207,2010ApJ...713.1026D,883,62,2010ApJ...713.1026D,0.075
SN2007mh,2007,10,08,2007SDSS6.C...0000:,03,14,32.088,+,00,16,08.27,,9,-1413,441,53,0.1278,2012ApJ...755...61S,554,39,2007CBET.1102A...1B,0.271
SN2007mi,2007,10,08,2007SDSS6.C...0000:,03,23,31.365,+,00,40,02.22,,6,-1413,433,433,0.13224,2003SDSS1.C...0000:,564,40,2003SDSS1.C...0000:,0.312
SN2007mk,2007,10,08,2007SDSS6.C...0000:,23,56,16.8,-,00,30,02.9,,10,-1448,32,11,0.1863,2016SDSSD.C...0000:,793,56,2016SDSSD.C...0000:,0.08900000000000001
SN2007mm,2007,10,09,2011ApJ...740...92G,01,05,46.67,-,00,45,31.8,,12,-1463,19,0,0.06643,2011ApJ...740...92G,280,20,2011ApJ...740...92G,0.1
SN2007mo,2007,10,09,2007SDSS6.C...0000:,22,11,33.85,+,00,45,53.2,,64,-1158,1048,316,0.2215,2011ApJ...740...92G,944,66,2011ApJ...740...92G,0.135
SN2007mp,2007,10,12,20032MASX.C.......:,21,16,35.63,-,00,46,11.6,,20,-391,1398,332,0.0612,2011A&A...526A..28O,252,18,2007CBET.1102A...1B,0.18
SN2007mu,2007,09,22,2007SDSS6.C...0000:,00,12,18.56,-,00,04,38.3,,10,-371,396,358,0.40309,2011ApJ...740...92G,1721,121,2011ApJ...740...92G,0.083
SN2007mv,2007,09,22,2007SDSS6.C...0000:,00,35,37.668,+,00,22,10.29,,12,-1452,1,1,0.255,2011A&A...526A..28O,1109,78,2007CBET.1104A...1B,0.068
SN2007mw,2007,10,03,2007SDSS6.C...0000:,23,03,02.64,+,00,50,57.8,,7,-1147,372,372,0.3282,2011ApJ...740...92G,1400,98,2011ApJ...740...92G,0.11699999999999999
SN2007mx,2007,10,06,2007SDSS6.C...0000:,21,14,10.8,-,00,17,46.5,a,14,-385,657,309,0.406,2018PASP..130f4002S,1751,123,2007CBET.1104A...1B,0.20199999999999999
SN2007my,2007,10,06,2007SDSS6.C...0000:,21,55,32.16,-,00,22,18.5,,12,-409,334,319,0.2932,2011ApJ...740...92G,1251,88,2011ApJ...740...92G,0.289
SN2007mz,2007,10,06,2007SDSS6.C...0000:,22,07,51.2,-,01,04,11.8,,14,-1155,321,322,0.2322,2011ApJ...740...92G,989,69,2011ApJ...740...92G,0.245
SN2007N,2007,01,21,20032MASX.C.......:,12,49,01.25,-,09,27,10.2,,3,-629,67,67,0.01288,2005A&A...430..373T,66,0,2016AJ....152...50T,0.11
SN2007na,2007,10,06,2007SDSS6.C...0000:,22,13,32.88,+,00,52,49.804,,67,-1155,1406,319,0.47036,2018PASP..130f4002S,2008,141,2007CBET.1104A...1B,0.10099999999999999
SN2007nb,2007,10,06,2007SDSS6.C...0000:,23,25,30.06,+,00,25,24.4,,181,-1502,750,324,0.27776,2016SDSSD.C...0000:,1184,83,2016SDSSD.C...0000:,0.10300000000000001
SN2007nd,2007,10,08,2007SDSS6.C...0000:,00,40,18.81,-,01,02,14.5,a,8,-1451,20,2,0.2633,2011ApJ...740...92G,1123,79,2011ApJ...740...92G,0.061
SN2007ne,2007,10,08,2007SDSS6.C...0000:,00,54,02.21,+,01,04,08,,12,-16,385,348,0.2066,2011ApJ...740...92G,880,62,2011ApJ...740...92G,0.066
SN2007nf,2007,10,08,2007SDSS6.C...0000:,01,03,26.6,+,00,19,53.83,,8,-1462,11,12,0.228,2011ApJ...740...92G,972,71,2011ApJ...740...92G,0.095
SN2007ng,2007,10,08,2007SDSS6.C...0000:,02,25,37.94,+,00,42,32,,58,-1414,382,382,0.40124,2018PASP..130f4002S,1710,120,2007CBET.1104A...1B,0.105
SN2007nq,2007,10,21,1996A&AS..115...75C,00,57,33.6,-,01,23,19.5,,10,-1477,345,335,0.04503,1999MNRAS.305..259W,188,14,1999MNRAS.305..259W,0.09699999999999999
SN2007oh,2007,10,10,2007SDSS6.C...0000:,20,52,36.92,-,00,27,14.3,,7,-1507,645,645,0.4199,2011ApJ...740...92G,1794,126,2011ApJ...740...92G,0.298
SN2007oi,2007,10,13,2007SDSS6.C...0000:,00,21,17.87,+,01,04,28.3,a,8,-392,8,8,0.296,2011ApJ...740...92G,1263,91,2011ApJ...740...92G,0.059000000000000004
SN2007oj,2007,10,15,2007SDSS6.C...0000:,23,51,37.92,+,00,16,47.38,,14,-395,325,326,0.123,2011ApJ...740...92G,522,43,2011ApJ...740...92G,0.09699999999999999
SN2007ol,2007,10,29,2001SDSSe.1...0000:,01,37,23.78,-,00,18,42.1,,10,-1120,353,354,0.05591,2001SDSSe.1...0000:,235,17,2001SDSSe.1...0000:,0.065
SN2007om,2007,10,30,2007SDSS6.C...0000:,23,54,20.72,-,00,55,02.1,,12,-1472,12,12,0.10518,2003SDSS1.C...0000:,445,31,2003SDSS1.C...0000:,0.085
SN2007on,2007,11,05,2016MNRAS.459.4450W,03,38,50.9,-,35,34,30,,90,-1429,757,12,0.00594,2016MNRAS.459.4450W,19,0,2016AJ....152...50T,0.031
SN2007ot,2007,10,12,2007SDSS6.C...0000:,00,35,36.775,-,00,13,57.36,,12,-33,29,29,0.2,2012ApJ...755...61S,852,60,2011ApJ...740...92G,0.049
SN2007oy,2007,10,15,2007SDSS6.C...0000:,23,17,55.44,+,01,13,25.1,,10,-377,1433,334,0.403,2011ApJ...740...92G,1721,122,2011ApJ...740...92G,0.131
SN2007oz,2007,10,15,2007SDSS6.C...0000:,23,57,16.57,+,00,14,57.7,,6,-1455,25,26,0.2973,2011ApJ...740...92G,1268,89,2011ApJ...740...92G,0.09699999999999999
SN2007pb,2007,10,19,2007SDSS6.C...0000:,23,48,25,-,01,11,06,,10,-1517,0,0,0.2278,2012ApJ...755...61S,1023,72,2007CBET.1128A...1B,0.09300000000000001
SN2007pc,2007,10,20,2015NEDR....1M...1S,21,15,49.47,+,00,39,05,,8,-1162,331,332,0.1379,2011ApJ...740...92G,586,41,2011ApJ...740...92G,0.239
SN2007pe,2007,10,21,2007SDSS6.C...0000:,02,21,03.96,+,00,29,47.5,,4,-1427,369,369,0.3044,2011ApJ...740...92G,1300,91,2011ApJ...740...92G,0.096
SN2007pf,2007,10,29,2010ApJ...722..566L,22,11,43.2,+,00,34,45.68,,52,-1178,1028,296,0.12323,2018PASP..130f4002S,509,36,2007CBET.1128A...1B,0.142
SN2007pi,2007,10,30,2007SDSS6.C...0000:,22,46,49.28,+,00,45,20.9,,10,-1176,343,344,0.302,2018PASP..130f4002S,1237,87,2007CBET.1128A...1B,0.226
SN2007pj,2007,10,31,2012A&A...544A..81H,23,49,10.7,+,00,47,52.4,,18,-411,311,310,0.354,2018PASP..130f4002S,1494,105,2012A&A...544A..81H,0.07200000000000001
SN2007pq,2007,10,15,2007SDSS6.C...0000:,22,37,13.94,+,00,44,10.8,,5,-1146,1458,333,0.1855,2011ApJ...740...92G,789,55,2011ApJ...740...92G,0.19399999999999998
SN2007pr,2007,10,20,2007SDSS6.C...0000:,23,06,13.03,+,00,19,44.3,,11,-1517,355,356,0.333,2011ApJ...740...92G,1421,102,2011ApJ...740...92G,0.11900000000000001
SN2007ps,2007,10,21,2007SDSS6.C...0000:,02,19,13.44,-,00,23,04.4,,4,-1427,369,370,0.246,2011ApJ...740...92G,1050,77,2011ApJ...740...92G,0.096
SN2007pt,2007,10,29,2007SDSS6.C...0000:,02,07,38.372,-,00,19,26.27,,12,-1119,359,359,0.17529,2011ApJ...740...92G,747,52,2011ApJ...740...92G,0.086
SN2007pu,2007,10,29,2015NEDR....1M...1S,22,45,58.32,-,00,38,55.99,,10,-1175,1378,709,0.089,2011A&A...526A..28O,380,27,2007CBET.1135A...1B,0.17800000000000002
SN2007pv,2007,10,30,2007SDSS6.C...0000:,21,59,45.36,+,01,07,42.1,,13,-1179,682,324,0.23515,2018PASP..130f4002S,1108,78,2007CBET.1135A...1B,0.138
SN2007px,2007,11,02,2007SDSS6.C...0000:,00,22,43.96,-,00,28,46,,20,-1489,332,331,0.10815,2003SDSS1.C...0000:,458,32,2003SDSS1.C...0000:,0.067
SN2007py,2007,11,04,2007SDSS6.C...0000:,03,29,31.51,+,00,31,00.6,,7,-1440,754,54,0.20939,2018PASP..130f4002S,897,63,2007CBET.1135A...1B,0.425
SN2007pz,2007,11,04,2007SDSS6.C...0000:,03,30,25.176,+,01,00,33.984,,12,-1440,395,54,0.125,2018PASP..130f4002S,554,39,2007CBET.1135A...1B,0.322
SN2007qa,2007,11,05,1990MNRAS.243..692M,01,52,34.14,+,01,14,39.02,,34,-1126,1130,1,0.1086,2011A&A...526A..28O,467,33,2007CBET.1135A...1B,0.068
SN2007qd,2007,10,31,2016SDSSD.C...0000:,02,09,33.552,-,01,00,02.232,,10,-1476,357,353,0.04344,2016SDSSD.C...0000:,182,13,2016SDSSD.C...0000:,0.096
SN2007qe,2007,11,13,2007CBET.1138A...1Y,23,54,12.98,+,27,24,33,,6,-382,295,296,0.0239,2012AJ....143..126B,98,0,2016AJ....152...50T,0.105
SN2007qf,2007,10,21,2007SDSS6.C...0000:,22,15,02.88,-,00,20,30.23,,93,-391,1073,304,0.2038,2011ApJ...740...92G,868,61,2011ApJ...740...92G,0.22
SN2007qg,2007,10,23,2007SDSS6.C...0000:,01,32,01.97,-,00,25,47,,8,-1122,354,355,0.314,2010ApJ...713.1026D,1340,94,2010ApJ...713.1026D,0.10300000000000001
SN2007qh,2007,10,29,2007SDSS6.C...0000:,00,39,30.86,+,01,01,27.6,,6,-1094,318,318,0.2477,2011A&A...526A..28O,1066,75,2007CBET.1139A...1B,0.055
SN2007qi,2007,10,30,2007SDSS6.C...0000:,23,16,28.8,-,00,05,56.1,,23,-1527,726,298,0.2764,2011ApJ...740...92G,1178,83,2011ApJ...740...92G,0.11599999999999999
SN2007qj,2007,10,31,2007SDSS6.C...0000:,20,49,40.08,+,00,28,06.65,a,10,-1535,307,307,0.164,2011A&A...526A..28O,724,51,2007CBET.1139A...1B,0.24600000000000002
SN2007qk,2007,10,31,2007SDSS6.C...0000:,21,03,14.16,+,00,27,26.464,,23,-1528,632,284,0.303,2018PASP..130f4002S,1280,90,2007CBET.1139A...1B,0.22899999999999998
SN2007ql,2007,10,31,2007SDSS6.C...0000:,21,29,43.66,+,00,26,40.6,,556,-1532,1052,256,0.22,2011A&A...526A..28O,980,69,2007CBET.1139A...1B,0.11699999999999999
SN2007qo,2007,11,01,2007SDSS6.C...0000:,01,43,01.58,-,00,56,42.7,,8,-1477,345,346,0.2181,2011ApJ...740...92G,930,65,2011ApJ...740...92G,0.07
SN2007qr,2007,11,04,2007SDSS6.C...0000:,02,52,29.23,-,01,08,22.2,,9,-16,1448,382,0.13603,2003SDSS1.C...0000:,580,41,2003SDSS1.C...0000:,0.185
SN2007qs,2007,11,04,2007SDSS6.C...0000:,03,11,46.03,+,00,05,30.9,a,17,-1440,414,26,0.291,2011A&A...526A..28O,1239,87,2007CBET.1139A...1B,0.205
SN2007qt,2007,11,04,2007SDSS6.C...0000:,03,29,25.416,-,00,38,46.7484,,11,-328,755,52,0.302,2018PASP..130f4002S,1325,93,2007CBET.1139A...1B,0.271
SN2007qu,2007,11,04,2007SDSS6.C...0000:,22,32,32.82,+,00,51,32.7,,2,-1166,1438,1438,0.30493,2018PASP..130f4002S,1322,93,2007CBET.1139A...1B,0.23199999999999998
SN2007qy,2007,11,05,2007CBET.1139A...1B,01,55,15.28,+,00,38,35.2,,14,-1126,1127,337,0.229,2011A&A...526A..28O,1024,72,2007CBET.1139A...1B,0.094
SN2007qz,2007,11,05,2015NEDR....1M...1S,21,00,02.77,+,00,49,39.3,,20,-1533,620,290,0.3109,2011A&A...526A..28O,1366,96,2007CBET.1139A...1B,0.212
SN2007R,2007,01,26,2007SDSS6.C...0000:,07,46,37.53,+,44,47,22.1,,5,-32,1078,19,0.03088,1988PASP..100.1423M,134,10,1988PASP..100.1423M,0.128
SN2007ra,2007,11,12,2007SDSS6.C...0000:,23,34,24,-,00,53,25.2,,31,-1490,693,353,0.08906,2001SDSSe.1...0000:,376,27,2001SDSSe.1...0000:,0.128
SN2007re,2007,10,30,2007SDSS6.C...0000:,21,17,35.04,-,00,31,26.28,,11,-409,682,315,0.2109,2011ApJ...740...92G,899,63,2011ApJ...740...92G,0.163
SN2007rf,2007,10,30,2007SDSS6.C...0000:,21,55,30.96,+,00,48,54.3,,12,-433,309,296,0.288,2011ApJ...740...92G,1228,86,2011ApJ...740...92G,0.19
SN2007rh,2007,10,31,2015NEDR....1M...1S,21,41,03.75,+,00,08,32.8,,22,-442,295,268,0.1988,2011A&A...526A..28O,937,66,2007CBET.1146A...1B,0.16399999999999998
SN2007ri,2007,11,02,1990MNRAS.243..692M,01,06,52.28,+,01,09,14.2,,25,-1131,1061,334,0.1918,2011A&A...526A..28O,809,57,2007CBET.1146A...1B,0.062
SN2007rj,2007,11,02,2016SDSSD.C...0000:,01,53,58.86,-,00,05,33.6,,18,-1124,1133,353,0.08884,2016SDSSD.C...0000:,376,27,2016SDSSD.C...0000:,0.087
SN2007rk,2007,11,02,2007SDSS6.C...0000:,03,42,17.376,+,01,03,44.17,,4,-1432,399,399,0.1959,2011ApJ...740...92G,837,59,2011ApJ...740...92G,0.387
SN2007rl,2007,11,04,2007SDSS6.C...0000:,02,21,33.07,-,00,22,29.7,a,8,-16,355,4,0.324,2011A&A...526A..28O,1410,99,2007CBET.1146A...1B,0.1
SN2007rm,2007,11,04,2015NEDR....1M...1S,02,21,45.096,+,00,51,52.07,a,10,-1441,380,355,0.302,2018PASP..130f4002S,1281,90,2007CBET.1146A...1B,0.10300000000000001
SN2007rn,2007,11,04,2007SDSS6.C...0000:,23,58,01.4,-,00,44,15.2,,12,-376,6,7,0.2665,2011A&A...526A..28O,1194,84,2007CBET.1146A...1B,0.094
SN2007ro,2007,11,05,2007SDSS6.C...0000:,01,44,28.97,+,00,13,47,,6,-368,342,343,0.16593,2016SDSSD.C...0000:,706,50,2016SDSSD.C...0000:,0.08800000000000001
SN2007rp,2007,11,05,2007SDSS6.C...0000:,22,13,43.68,+,00,23,46.69,,54,-1185,1036,289,0.13864,2016SDSSD.C...0000:,589,41,2016SDSSD.C...0000:,0.132
SN2007rv,2007,11,07,20032MASX.C.......:,01,49,52.86,-,27,28,04.1,,6,-366,324,325,0.01404,1996ApJS..107...97M,72,0,2016AJ....152...50T,0.048
SN2007S,2007,01,29,2007SDSS6.C...0000:,10,00,31.26,+,04,24,26.2,,5,-687,1139,1139,0.01388,1991RC3.9.C...0000d,60,0,2016AJ....152...50T,0.076
SN2007sb,2007,10,11,2007SDSS6.C...0000:,00,41,23.69,+,00,24,42.4,,10,-32,336,17,0.2123,2011ApJ...740...92G,904,63,2011ApJ...740...92G,0.051
SN2007sc,2007,11,11,2015NEDR....1M...1S,02,15,11.88,+,00,32,09.258,,12,-18,374,348,0.26869,2018PASP..130f4002S,1153,81,2007CBET.1167A...1B,0.085
SN2007se,2007,11,12,2015NEDR....1M...1S,22,12,37.2,+,00,47,49.37,,52,-1192,1014,282,0.175,2011A&A...526A..28O,766,54,2007CBET.1167A...1B,0.125
SN2007sf,2007,11,12,1990MNRAS.243..692M,22,48,59.1,+,01,12,21.9,,8,-1187,331,332,0.1021,2011A&A...526A..28O,423,30,2007CBET.1167A...1B,0.24
SN2007sg,2007,11,12,2007SDSS6.C...0000:,23,19,26.09,-,00,54,05.9,,12,-405,357,306,0.188,2011A&A...526A..28O,808,57,2007CBET.1167A...1B,0.1
SN2007sl,2007,11,17,2007SDSS6.C...0000:,21,13,42.82,-,00,50,16,,23,-427,1362,267,0.0935,2011A&A...526A..28O,424,30,2007CBET.1167A...1B,0.159
SN2007sn,2007,11,27,2007SDSS6.C...0000:,22,14,04.42,-,00,12,47.5,,51,-428,1036,267,0.1375,2011A&A...526A..28O,594,42,2007CBET.1167A...1B,0.218
SN2007sp,2007,11,14,2007SDSS6.C...0000:,12,04,42.29,+,49,11,09.3,,2,-1331,1294,1295,0.02369,1999PASP..111..438F,104,8,1999PASP..111..438F,0.069
SN2007tf,2007,10,06,2007CBET.1186A...1C,01,09,59.35,-,00,01,06.9,,14,-1460,1130,2,0.405,2016ApJS..224....3N,1709,120,2007CBET.1186A...1C,0.085
SN2007tl,2007,10,10,2007SDSS6.C...0000:,01,11,04.91,-,00,15,43.3,a,15,-1464,1126,22,0.374,2016ApJS..224....3N,1709,120,2007CBET.1186A...1C,0.078
SN2007tq,2007,10,16,2007CBET.1186A...1C,02,29,23.34,-,07,52,27.7,,19,-330,1152,362,0.145,2016ApJS..224....3N,425,30,2007CBET.1186A...1C,0.07400000000000001
SN2007tr,2007,10,18,2007SDSS6.C...0000:,01,10,48.01,+,00,13,36.7,,11,-1472,1117,4,0.36303,2016SDSSD.C...0000:,1550,109,2016SDSSD.C...0000:,0.071
SN2007ts,2007,11,05,2007SDSS6.C...0000:,01,07,58.15,+,00,27,48.9,,10,-1490,1058,331,0.31418,2016SDSSD.C...0000:,1341,94,2016SDSSD.C...0000:,0.081
SN2007tt,2007,11,05,2007CBET.1186A...1C,01,11,20.516,-,00,12,19.41,,16,-1490,1100,323,0.368,2016ApJS..224....3N,1709,120,2007CBET.1186A...1C,0.075
SN2007tv,2007,11,05,2007CBET.1186A...1C,02,05,13.33,-,05,01,42.5,,64,-1123,1107,708,0.31,2016ApJS..224....3N,1281,90,2007CBET.1186A...1C,0.067
SN2007ui,2007,11,13,2007CBET.1186A...1C,02,34,57.12,-,08,04,00.2,,9,-1449,1123,1075,0.421,2016ApJS..224....3N,1710,120,2007CBET.1186A...1C,0.10099999999999999
SN2007uj,2007,11,15,2007CBET.1186A...1C,02,33,19.03,-,08,32,30.2,,13,-1119,1121,1072,0.303,2016ApJS..224....3N,1282,90,2007CBET.1186A...1C,0.08800000000000001
SN2007um,2007,12,03,2007CBET.1186A...1C,01,12,29.21,+,00,17,01.2,,8,-1518,1390,1029,0.293,2016ApJS..224....3N,1280,90,2007CBET.1186A...1C,0.096
SN2007un,2007,12,03,2007CBET.1186A...1C,01,14,22.73,+,01,07,45.6,,23,-1162,1030,296,0.287,2016ApJS..224....3N,1280,90,2007CBET.1186A...1C,0.084
SN2007uo,2007,12,03,2007CBET.1186A...1C,01,15,11.99,-,00,02,08.4,,24,-72,1390,296,0.457,2016ApJS..224....3N,1709,120,2007CBET.1186A...1C,0.08
SN2007ur,2007,12,07,2007CBET.1186A...1C,02,08,41.59,-,03,34,10.5,,10,-1476,1096,677,0.25,2016ApJS..224....3N,1281,90,2007CBET.1186A...1C,0.064
SN2007ut,2007,12,07,2007CBET.1186A...1C,02,30,23.64,-,09,12,20,,17,-48,1090,309,0.416,2016ApJS..224....3N,1710,120,2007CBET.1186A...1C,0.083
SN2007ux,2007,12,23,2007SDSS6.C...0000:,10,09,19.98,+,14,59,32.8,,5,-661,1138,1137,0.03092,2004ApJ...607..202M,125,0,2016AJ....152...50T,0.12300000000000001
SN2008ac,2008,01,30,2005SDSS4.C...0000:,11,53,45.18,+,48,25,21.5,,3,-1408,1135,1136,0.05279,2005SDSS4.C...0000:,229,17,2005SDSS4.C...0000:,0.052000000000000005
SN2008ae,2008,02,09,2007SDSS6.C...0000:,09,56,03.2,+,10,29,58.8,,4,-1063,1085,1086,0.03006,2015ApJS..220....9F,133,10,2005SDSS4.C...0000:,0.076
SN2008af,2008,02,09,2012MNRAS.422...25S,14,59,28.5,+,16,39,12.3,,3,-253,1206,1192,0.03326,2012MNRAS.422...25S,132,0,2016AJ....152...50T,0.092
SN2008ah,2008,02,11,2007SDSS6.C...0000:,10,51,48.45,+,03,46,35.7,,9,-680,743,372,0.06845,2004SDSS2.C...0000:,298,21,2004SDSS2.C...0000:,0.126
SN2008ar,2008,02,27,2007SDSS6.C...0000:,12,24,37.92,+,10,50,17.4,,2,-1428,756,757,0.02615,2004SDSS3.C...0000:,117,9,2004SDSS3.C...0000:,0.10099999999999999
SN2008bg,2008,03,05,2007SDSS6.C...0000:,12,51,11.89,+,26,17,40.2,,17,-1423,51,52,0.0633,2008CBET.1308A...1Y,275,20,2008CBET.1308A...1Y,0.032
SN2008bi,2008,03,22,2007SDSS6.C...0000:,08,35,53.39,+,00,42,23.1,,5,-1503,306,306,0.01345,1993A&AS...99..379O,62,6,1993A&AS...99..379O,0.11900000000000001
SN2008ca,2008,03,10,2007SDSS6.C...0000:,12,29,01.29,+,12,22,18,,185,-1459,413,412,0.1315,2008CBET.1358A...1S,568,40,2008CBET.1358A...1S,0.064
SN2008cj,2008,05,10,2007SDSS6.C...0000:,12,31,50.71,+,14,01,13.6,,3,-389,691,690,0.238,2008CBET.1375A...1K,1024,72,2008CBET.1375A...1K,0.10099999999999999
SN2008cl,2008,05,16,2007MNRAS.379..867V,16,11,04.35,+,52,27,08,,29,-1464,804,804,0.06301,2005AJ....130..968M,270,19,2005AJ....130..968M,0.057
SN2008dh,2008,06,08,1987AJ.....94..501K,00,35,11.32,+,23,15,15.1,,3,-1705,1246,1246,0.0368,2008CBET.1409A...1D,153,12,2008CBET.1409A...1D,0.08199999999999999
SN2008dr,2008,06,28,1987AJ.....94..501K,22,10,51.67,+,02,06,29.6,,5,-643,448,441,0.04145,1999ApJS..121..287H,172,13,1999ApJS..121..287H,0.11800000000000001
SN2008ds,2008,06,28,20032MASX.C.......:,00,29,50.83,+,31,23,33.9,,3,-599,1231,1222,0.02103,1999PASP..111..438F,122,0,2016AJ....152...50T,0.17600000000000002
SN2008dx,2008,06,24,2009AJ....137.4436M,13,00,14.31,+,27,57,16.4,,86,-446,677,286,0.02303,2004AJ....128.1558S,102,8,2004AJ....128.1558S,0.027999999999999997
SN2008ee,2008,07,16,20032MASX.C.......:,00,56,32.96,-,01,46,16,,10,-1746,76,66,0.01338,1993AJ....106.1273Z,43,0,2016AJ....152...50T,0.11699999999999999
SN2008fj,2008,09,01,2007SDSS6.C...0000:,17,12,49.86,+,42,48,51.8,,7,-766,342,266,0.02714,1996AJ....112.1803M,116,9,1996AJ....112.1803M,0.05
SN2008hr,2008,11,23,2007SDSS6.C...0000:,09,18,52.44,+,18,57,20.4,,3,-1006,474,475,0.0758,2007SDSS6.C...0000:,329,23,2007SDSS6.C...0000:,0.08900000000000001
SN2008hv,2008,12,02,2007SDSS6.C...0000:,09,07,34.06,+,03,23,32.1,,16,-1784,55,37,0.01255,2003AJ....126.2268W,56,0,2016AJ....152...50T,0.08800000000000001
SN2008hz,2008,11,26,2004A&A...416..917G,00,43,18.62,+,42,10,14.2,,81,-1908,1077,268,0.07305,2006A&A...456..985G,309,24,2006A&A...456..985G,0.17
SN2008iq,2008,12,30,2007SDSS6.C...0000:,10,39,26.86,+,05,05,24.2,,4,-1007,45,46,0.07271,2004SDSS2.C...0000:,317,23,2004SDSS2.C...0000:,0.07200000000000001
SN2008ir,2008,11,27,2009CBET.1662A...1S,08,16,12.44,-,07,21,32.3,,10,-1780,422,392,0.066,2009CBET.1662A...1S,286,21,2009CBET.1662A...1S,0.436
SN2008J,2008,01,15,20032MASX.C.......:,02,34,24.2,-,10,50,38.5,,3,-87,1040,1040,0.01587,1998A&AS..130..333T,65,6,1998A&AS..130..333T,0.062
SN2008s1,2008,05,16,2007SDSS6.C...0000:,13,29,12.84,+,11,16,20.5,,5,-1106,349,350,0.0221,2005SDSS4.C...0000:,99,8,2005SDSS4.C...0000:,0.092
SN2009an,2009,02,27,2004SDSS2.C...0000:,12,22,47.4,+,65,51,04,,2,-785,331,331,0.00923,2004SDSS2.C...0000:,41,5,2004SDSS2.C...0000:,0.051
SN2009as,2009,03,08,20032MASX.C.......:,14,47,26.64,-,30,39,34.5,,3,-639,822,822,0.02218,2007A&A...465...71T,98,8,2007A&A...465...71T,0.326
SN2009cj,2009,03,21,2004SDSS3.C...0000:,09,45,30.44,+,06,32,23.3,,7,-1469,318,319,0.08702,2004SDSS3.C...0000:,377,27,2004SDSS3.C...0000:,0.071
SN2009cn,2009,03,21,2007SDSS6.C...0000:,11,03,06.64,+,50,09,36.3,,3,-768,348,312,0.201,2014MNRAS.444.3258M,859,60,2009CBET.1754A...1Q,0.051
SN2009cp,2009,03,25,2007SDSS6.C...0000:,09,15,12.73,+,19,05,46.3,,4,-1524,351,352,0.225,2009PASP..121.1395L,946,66,2009CBET.1754A...1Q,0.109
SN2009cu,2009,03,26,2007SDSS6.C...0000:,13,29,12.64,+,46,43,27.5,,22,-2106,809,803,0.099,2009PASP..121.1395L,431,30,2009CBET.1754A...1Q,0.057
SN2009cx,2009,03,28,2007SDSS6.C...0000:,12,24,39.2,+,08,55,59.2,,20,-1823,41,31,0.175,2014MNRAS.444.3258M,776,54,2009CBET.1754A...1Q,0.062
SN2009cz,2009,04,06,1995ApJ...450..559B,09,15,00.02,+,29,44,07.1,,13,-1172,696,691,0.02116,2014ApJS..213...35G,94,8,2014ApJS..213...35G,0.071
SN2009dl,2009,04,15,2009CBET.1769A...1P,12,08,07.21,-,31,59,25.3,,3,-738,1022,753,0.1429,2009CBET.1766A...1D,617,43,2009CBET.1766A...1D,0.2
SN2009du,2009,04,17,2009CBET.1791A...1D,13,39,46.36,-,21,27,19.1,,3,-1793,764,765,0.062,2009CBET.1791A...1D,270,19,2009CBET.1791A...1D,0.251
SN2009eh,2009,04,03,2007SDSS6.C...0000:,15,20,38.08,+,07,39,32.5,,5,-716,775,775,0.04548,2011ApJ...735..125S,197,14,2011ApJ...735..125S,0.098
SN2009eu,2009,05,21,2007NEDR....1H...1C,16,28,41.13,+,39,33,12.5,,7,-1831,0,1,0.03286,1961AJ.....66..558M,125,0,2016AJ....152...50T,0.031
SN2009ey,2009,05,15,2007SDSS6.C...0000:,14,09,16.68,+,53,06,12.8,,19,-10,668,37,0.179,2009CBET.1819A...1K,768,54,2009CBET.1819A...1K,0.022000000000000002
SN2009ez,2009,05,15,2007SDSS6.C...0000:,13,12,54.49,+,43,28,35.9,,4,-1868,672,672,0.091,2009CBET.1819A...1K,393,28,2009CBET.1819A...1K,0.047
SN2009fc,2009,05,17,2007SDSS6.C...0000:,15,27,48.59,+,41,35,34.1,,3,-1802,23,23,0.08126,2005SDSS4.C...0000:,349,25,2005SDSS4.C...0000:,0.073
SN2009fh,2009,05,20,2007SDSS6.C...0000:,15,44,38.77,+,45,47,51.2,,3,-772,801,801,0.123,2009CBET.1819A...1K,528,37,2009CBET.1819A...1K,0.039
SN2009fj,2009,05,27,20032MASX.C.......:,12,06,22.97,-,44,27,34.3,,3,-849,981,982,0.01037,2004AJ....128...16K,48,5,2004AJ....128...16K,0.447
SN2009fk,2009,05,29,2007SDSS6.C...0000:,22,44,23.9,-,00,09,42,,6,-989,800,122,0.01623,2005AJ....130.1037C,68,0,2016AJ....152...50T,0.177
SN2009gb,2009,06,09,20032MASX.C.......:,14,47,25.83,-,30,39,02.5,,3,-732,729,729,0.02218,2007A&A...465...71T,98,8,2007A&A...465...71T,0.326
SN2009gf,2009,06,15,2007SDSS6.C...0000:,14,15,37.11,+,14,16,48.6,,3,-1481,0,1,0.01852,1991RC3.9.C...0000d,83,7,1991RC3.9.C...0000d,0.07
SN2009hn,2009,07,24,2007SDSS6.C...0000:,02,32,00.31,+,01,14,53.5,,10,-644,849,850,0.02204,2004ApJ...607..202M,91,8,2004ApJ...607..202M,0.067
SN2009iv,2009,08,21,1982AJ.....87.1656H,02,58,14.21,+,05,58,19,,4,-672,63,63,0.02254,1999MNRAS.305..259W,94,8,1999MNRAS.305..259W,0.49
