,file,sn_name,band,ra,dec,total_epochs,t_mean_first,t_mean_last,disc_date,epochs_pre_disc,epochs_post_disc,t_delta_first,t_delta_last,t_delta_next
3998,SDSS-II_SN_13732-FUV.fits.gz,SDSS-II SN 13732,FUV,324.268,0.901035,11,2003-08-30,2008-09-08,2006-09-18,4,7,-1114.0,721.0,300.0
3999,SDSS-II_SN_13732-NUV.fits.gz,SDSS-II SN 13732,NUV,324.268,0.901035,11,2003-08-30,2008-09-08,2006-09-18,4,7,-1114.0,721.0,300.0
4000,SDSS-II_SN_13734-FUV.fits.gz,SDSS-II SN 13734,FUV,329.838,1.01061,5,2004-08-06,2008-09-17,2006-09-15,4,1,-770.0,734.0,734.0
4001,SDSS-II_SN_13734-NUV.fits.gz,SDSS-II SN 13734,NUV,329.838,1.01061,8,2004-08-06,2009-09-11,2006-09-15,4,4,-770.0,1092.0,734.0
4003,SDSS-II_SN_13737-NUV.fits.gz,SDSS-II SN 13737,NUV,338.9263,0.962686111111111,2,2004-08-24,2011-10-12,2006-09-15,1,1,-751.0,1853.0,1853.0
4006,SDSS-II_SN_13777-FUV.fits.gz,SDSS-II SN 13777,FUV,346.6446666666667,-0.6842861111111112,6,2003-08-23,2008-10-09,2006-09-15,3,3,-1118.0,756.0,28.0
4007,SDSS-II_SN_13777-NUV.fits.gz,SDSS-II SN 13777,NUV,346.6446666666667,-0.6842861111111112,6,2003-08-23,2008-10-09,2006-09-15,3,3,-1118.0,756.0,28.0
4008,SDSS-II_SN_1378-FUV.fits.gz,SDSS-II SN 1378,FUV,25.6491,-1.21317,4,2003-10-15,2008-10-11,2005-09-09,3,1,-694.0,1129.0,1129.0
4009,SDSS-II_SN_1378-NUV.fits.gz,SDSS-II SN 1378,NUV,25.6491,-1.21317,4,2003-10-15,2008-10-11,2005-09-09,3,1,-694.0,1129.0,1129.0
4016,SDSS-II_SN_13786-FUV.fits.gz,SDSS-II SN 13786,FUV,9.58444,-0.754445,11,2003-10-17,2007-11-10,2006-09-16,1,10,-1064.0,420.0,357.0
4017,SDSS-II_SN_13786-NUV.fits.gz,SDSS-II SN 13786,NUV,9.58444,-0.754445,11,2003-10-17,2007-11-10,2006-09-16,1,10,-1064.0,420.0,357.0
4020,SDSS-II_SN_13806-FUV.fits.gz,SDSS-II SN 13806,FUV,6.59492,0.6110430555555555,6,2004-09-21,2008-09-27,2006-09-16,1,5,-725.0,743.0,385.0
4021,SDSS-II_SN_13806-NUV.fits.gz,SDSS-II SN 13806,NUV,6.59492,0.6110430555555555,6,2004-09-21,2008-09-27,2006-09-16,1,5,-725.0,743.0,385.0
4022,SDSS-II_SN_13807-FUV.fits.gz,SDSS-II SN 13807,FUV,10.59991666666667,0.4483333333333334,7,2003-10-04,2007-10-27,2006-09-16,1,6,-1077.0,407.0,357.0
4023,SDSS-II_SN_13807-NUV.fits.gz,SDSS-II SN 13807,NUV,10.59991666666667,0.4483333333333334,7,2003-10-04,2007-10-27,2006-09-16,1,6,-1077.0,407.0,357.0
4024,SDSS-II_SN_13813-FUV.fits.gz,SDSS-II SN 13813,FUV,318.3208666666667,-0.4047416666666667,4,2006-09-15,2008-08-10,2006-09-18,2,2,-2.0,692.0,692.0
4025,SDSS-II_SN_13813-NUV.fits.gz,SDSS-II SN 13813,NUV,318.3208666666667,-0.4047416666666667,10,2006-09-15,2009-07-24,2006-09-18,2,8,-2.0,1041.0,692.0
4026,SDSS-II_SN_13833-FUV.fits.gz,SDSS-II SN 13833,FUV,354.32155,-0.2093305555555556,6,2003-10-13,2007-09-20,2006-09-11,2,4,-1063.0,375.0,12.0
4027,SDSS-II_SN_13833-NUV.fits.gz,SDSS-II SN 13833,NUV,354.32155,-0.2093305555555556,6,2003-10-13,2007-09-20,2006-09-11,2,4,-1063.0,375.0,12.0
4028,SDSS-II_SN_13834-FUV.fits.gz,SDSS-II SN 13834,FUV,358.757,-0.223106,5,2003-10-20,2007-11-09,2006-08-28,1,4,-1042.0,439.0,57.0
4029,SDSS-II_SN_13834-NUV.fits.gz,SDSS-II SN 13834,NUV,358.757,-0.223106,5,2003-10-20,2007-11-09,2006-08-28,1,4,-1042.0,439.0,57.0
4030,SDSS-II_SN_13836-FUV.fits.gz,SDSS-II SN 13836,FUV,6.91345,-0.363245,5,2003-10-04,2007-09-23,2006-09-12,2,3,-1074.0,377.0,376.0
4031,SDSS-II_SN_13836-NUV.fits.gz,SDSS-II SN 13836,NUV,6.91345,-0.363245,5,2003-10-04,2007-09-23,2006-09-12,2,3,-1074.0,377.0,376.0
4032,SDSS-II_SN_13839-NUV.fits.gz,SDSS-II SN 13839,NUV,310.336,0.1782930555555556,14,2004-07-11,2010-07-04,2006-09-16,6,8,-796.0,1388.0,675.0
4033,SDSS-II_SN_13843-FUV.fits.gz,SDSS-II SN 13843,FUV,319.1603333333333,0.2071666666666667,5,2004-08-13,2008-09-15,2006-09-17,3,2,-765.0,730.0,723.0
4034,SDSS-II_SN_13843-NUV.fits.gz,SDSS-II SN 13843,NUV,319.1603333333333,0.2071666666666667,10,2004-08-13,2009-09-11,2006-09-17,3,7,-765.0,1091.0,723.0
4035,SDSS-II_SN_1385-FUV.fits.gz,SDSS-II SN 1385,FUV,8.827141666666666,0.07588611111111111,6,2003-09-30,2007-09-23,2005-09-09,1,5,-709.0,744.0,416.0
4036,SDSS-II_SN_1385-NUV.fits.gz,SDSS-II SN 1385,NUV,8.827141666666666,0.07588611111111111,6,2003-09-30,2007-09-23,2005-09-09,1,5,-709.0,744.0,416.0
4037,SDSS-II_SN_13859-FUV.fits.gz,SDSS-II SN 13859,FUV,11.06218333333333,0.9670388888888889,7,2003-10-04,2007-10-27,2006-09-16,1,6,-1077.0,407.0,357.0
4038,SDSS-II_SN_13859-NUV.fits.gz,SDSS-II SN 13859,NUV,11.06218333333333,0.9670388888888889,7,2003-10-04,2007-10-27,2006-09-16,1,6,-1077.0,407.0,357.0
4040,SDSS-II_SN_13864-FUV.fits.gz,SDSS-II SN 13864,FUV,348.5741,0.1910638888888889,3,2003-08-24,2008-10-09,2006-09-15,2,1,-1117.0,756.0,756.0
4041,SDSS-II_SN_13864-NUV.fits.gz,SDSS-II SN 13864,NUV,348.5741,0.1910638888888889,3,2003-08-24,2008-10-09,2006-09-15,2,1,-1117.0,756.0,756.0
4042,SDSS-II_SN_13867-FUV.fits.gz,SDSS-II SN 13867,FUV,351.4549041666667,0.02946111111111111,85,2003-08-25,2008-10-31,2006-09-18,62,23,-1119.0,775.0,0.0
4043,SDSS-II_SN_13867-NUV.fits.gz,SDSS-II SN 13867,NUV,351.4549041666667,0.02946111111111111,105,2003-08-25,2009-10-27,2006-09-18,70,35,-1119.0,1135.0,0.0
4044,SDSS-II_SN_13896-FUV.fits.gz,SDSS-II SN 13896,FUV,2.7128625,-0.0698388888888889,11,2003-10-20,2008-10-22,2006-09-19,1,10,-1064.0,764.0,381.0
4045,SDSS-II_SN_13896-NUV.fits.gz,SDSS-II SN 13896,NUV,2.7128625,-0.0698388888888889,11,2003-10-20,2008-10-22,2006-09-19,1,10,-1064.0,764.0,381.0
4046,SDSS-II_SN_13901-FUV.fits.gz,SDSS-II SN 13901,FUV,21.92105416666667,-0.144625,6,2004-09-25,2008-09-25,2006-09-17,2,4,-722.0,739.0,383.0
4047,SDSS-II_SN_13901-NUV.fits.gz,SDSS-II SN 13901,NUV,21.92105416666667,-0.144625,6,2004-09-25,2008-09-25,2006-09-17,2,4,-722.0,739.0,383.0
4048,SDSS-II_SN_13902-FUV.fits.gz,SDSS-II SN 13902,FUV,348.9725458333334,0.2523888888888889,5,2003-08-25,2008-10-09,2006-09-11,2,3,-1113.0,760.0,22.0
4049,SDSS-II_SN_13902-NUV.fits.gz,SDSS-II SN 13902,NUV,348.9725458333334,0.2523888888888889,7,2003-08-25,2009-09-25,2006-09-11,2,5,-1113.0,1111.0,22.0
4050,SDSS-II_SN_13903-FUV.fits.gz,SDSS-II SN 13903,FUV,359.801,0.251797,4,2003-10-20,2007-11-09,2006-09-11,1,3,-1056.0,425.0,42.0
4051,SDSS-II_SN_13903-NUV.fits.gz,SDSS-II SN 13903,NUV,359.801,0.251797,4,2003-10-20,2007-11-09,2006-09-11,1,3,-1056.0,425.0,42.0
4052,SDSS-II_SN_13904-FUV.fits.gz,SDSS-II SN 13904,FUV,6.859791666666666,0.2836111111111111,6,2004-09-21,2008-09-27,2006-09-19,1,5,-728.0,740.0,382.0
4053,SDSS-II_SN_13904-NUV.fits.gz,SDSS-II SN 13904,NUV,6.859791666666666,0.2836111111111111,6,2004-09-21,2008-09-27,2006-09-19,1,5,-728.0,740.0,382.0
4054,SDSS-II_SN_13907-FUV.fits.gz,SDSS-II SN 13907,FUV,14.1793375,0.2325583333333333,6,2003-10-06,2007-10-29,2006-10-01,1,5,-1090.0,393.0,359.0
4055,SDSS-II_SN_13907-NUV.fits.gz,SDSS-II SN 13907,NUV,14.1793375,0.2325583333333333,6,2003-10-06,2007-10-29,2006-10-01,1,5,-1090.0,393.0,359.0
4056,SDSS-II_SN_13908-FUV.fits.gz,SDSS-II SN 13908,FUV,15.915775,0.2951972222222222,5,2003-10-06,2007-10-28,2006-09-17,1,4,-1076.0,406.0,385.0
4057,SDSS-II_SN_13908-NUV.fits.gz,SDSS-II SN 13908,NUV,15.915775,0.2951972222222222,5,2003-10-06,2007-10-28,2006-09-17,1,4,-1076.0,406.0,385.0
4058,SDSS-II_SN_13909-FUV.fits.gz,SDSS-II SN 13909,FUV,16.42029166666667,0.3120277777777778,4,2003-10-06,2007-10-28,2006-09-17,1,3,-1076.0,406.0,385.0
4059,SDSS-II_SN_13909-NUV.fits.gz,SDSS-II SN 13909,NUV,16.42029166666667,0.3120277777777778,4,2003-10-06,2007-10-28,2006-09-17,1,3,-1076.0,406.0,385.0
4060,SDSS-II_SN_13931-FUV.fits.gz,SDSS-II SN 13931,FUV,27.9688,-1.03702,5,2004-10-03,2008-10-20,2006-09-11,2,3,-708.0,770.0,770.0
4061,SDSS-II_SN_13931-NUV.fits.gz,SDSS-II SN 13931,NUV,27.9688,-1.03702,5,2004-10-03,2008-10-20,2006-09-11,2,3,-708.0,770.0,770.0
4064,SDSS-II_SN_13942-FUV.fits.gz,SDSS-II SN 13942,FUV,28.8246,-0.58207,5,2004-10-04,2008-10-20,2006-09-11,2,3,-706.0,771.0,770.0
4065,SDSS-II_SN_13942-NUV.fits.gz,SDSS-II SN 13942,NUV,28.8246,-0.58207,11,2004-10-04,2010-12-09,2006-09-11,2,9,-706.0,1550.0,770.0
4066,SDSS-II_SN_13946-FUV.fits.gz,SDSS-II SN 13946,FUV,33.48,-0.482553,3,2003-11-23,2008-10-23,2006-09-17,1,2,-1028.0,768.0,768.0
4067,SDSS-II_SN_13946-NUV.fits.gz,SDSS-II SN 13946,NUV,33.48,-0.482553,3,2003-11-23,2008-10-23,2006-09-17,1,2,-1028.0,768.0,768.0
4070,SDSS-II_SN_13958-FUV.fits.gz,SDSS-II SN 13958,FUV,21.78775,0.8003611111111112,3,2004-09-25,2007-10-02,2006-09-17,2,1,-722.0,381.0,381.0
4071,SDSS-II_SN_13958-NUV.fits.gz,SDSS-II SN 13958,NUV,21.78775,0.8003611111111112,3,2004-09-25,2007-10-02,2006-09-17,2,1,-722.0,381.0,381.0
4074,SDSS-II_SN_13998-FUV.fits.gz,SDSS-II SN 13998,FUV,324.076,-0.025429,47,2006-08-06,2008-08-21,2006-10-11,8,39,-66.0,681.0,277.0
4075,SDSS-II_SN_13998-NUV.fits.gz,SDSS-II SN 13998,NUV,324.076,-0.025429,126,2005-08-06,2010-09-17,2006-10-11,68,58,-431.0,1438.0,277.0
4076,SDSS-II_SN_1403-FUV.fits.gz,SDSS-II SN 1403,FUV,359.7038291666667,0.4319555555555556,3,2003-10-20,2007-11-09,2005-09-09,1,2,-689.0,792.0,409.0
4077,SDSS-II_SN_1403-NUV.fits.gz,SDSS-II SN 1403,NUV,359.7038291666667,0.4319555555555556,3,2003-10-20,2007-11-09,2005-09-09,1,2,-689.0,792.0,409.0
4080,SDSS-II_SN_14035-FUV.fits.gz,SDSS-II SN 14035,FUV,349.967,-0.278243,3,2003-08-25,2008-10-10,2006-10-04,2,1,-1135.0,737.0,737.0
4081,SDSS-II_SN_14035-NUV.fits.gz,SDSS-II SN 14035,NUV,349.967,-0.278243,3,2003-08-25,2008-10-10,2006-10-04,2,1,-1135.0,737.0,737.0
4082,SDSS-II_SN_14043-FUV.fits.gz,SDSS-II SN 14043,FUV,4.80859,-0.236605,9,2004-09-21,2008-09-29,2006-09-20,2,7,-729.0,741.0,38.0
4083,SDSS-II_SN_14043-NUV.fits.gz,SDSS-II SN 14043,NUV,4.80859,-0.236605,9,2004-09-21,2008-09-29,2006-09-20,2,7,-729.0,741.0,38.0
4084,SDSS-II_SN_14046-FUV.fits.gz,SDSS-II SN 14046,FUV,351.192,0.1835555555555556,61,2003-08-25,2008-10-14,2006-11-11,49,12,-1173.0,704.0,295.0
4085,SDSS-II_SN_14046-NUV.fits.gz,SDSS-II SN 14046,NUV,351.192,0.1835555555555556,75,2003-08-25,2009-10-25,2006-11-11,54,21,-1173.0,1080.0,295.0
4086,SDSS-II_SN_14074-FUV.fits.gz,SDSS-II SN 14074,FUV,342.1260208333333,-0.8252333333333333,4,2006-09-12,2008-10-05,2006-09-27,1,3,-14.0,740.0,11.0
4087,SDSS-II_SN_14074-NUV.fits.gz,SDSS-II SN 14074,NUV,342.1260208333333,-0.8252333333333333,5,2006-09-12,2011-08-03,2006-09-27,1,4,-14.0,1771.0,11.0
4088,SDSS-II_SN_14087-FUV.fits.gz,SDSS-II SN 14087,FUV,5.78985,-0.6653140000000001,5,2003-10-04,2007-10-30,2006-09-16,2,3,-1078.0,409.0,385.0
4089,SDSS-II_SN_14087-NUV.fits.gz,SDSS-II SN 14087,NUV,5.78985,-0.6653140000000001,5,2003-10-04,2007-10-30,2006-09-16,2,3,-1078.0,409.0,385.0
4090,SDSS-II_SN_14090-FUV.fits.gz,SDSS-II SN 14090,FUV,11.6612,-0.7344149999999999,6,2003-10-04,2007-10-07,2006-09-16,1,5,-1077.0,387.0,373.0
4091,SDSS-II_SN_14090-NUV.fits.gz,SDSS-II SN 14090,NUV,11.6612,-0.7344149999999999,6,2003-10-04,2007-10-07,2006-09-16,1,5,-1077.0,387.0,373.0
4092,SDSS-II_SN_14093-FUV.fits.gz,SDSS-II SN 14093,FUV,26.53930833333333,-1.056283333333333,3,2004-10-03,2008-10-19,2006-09-17,2,1,-714.0,764.0,764.0
4093,SDSS-II_SN_14093-NUV.fits.gz,SDSS-II SN 14093,NUV,26.53930833333333,-1.056283333333333,3,2004-10-03,2008-10-19,2006-09-17,2,1,-714.0,764.0,764.0
4094,SDSS-II_SN_14113-FUV.fits.gz,SDSS-II SN 14113,FUV,28.44448333333333,-0.81835,7,2004-10-03,2008-10-20,2006-09-16,4,3,-713.0,765.0,765.0
4095,SDSS-II_SN_14113-NUV.fits.gz,SDSS-II SN 14113,NUV,28.44448333333333,-0.81835,7,2004-10-03,2008-10-20,2006-09-16,4,3,-713.0,765.0,765.0
4096,SDSS-II_SN_14126-FUV.fits.gz,SDSS-II SN 14126,FUV,53.0424,-0.6712579999999999,7,2003-11-26,2008-12-19,2006-09-16,1,6,-1024.0,825.0,85.0
4097,SDSS-II_SN_14126-NUV.fits.gz,SDSS-II SN 14126,NUV,53.0424,-0.6712579999999999,7,2003-11-26,2008-12-19,2006-09-16,1,6,-1024.0,825.0,85.0
4100,SDSS-II_SN_14137-FUV.fits.gz,SDSS-II SN 14137,FUV,56.5192,-0.400739,2,2003-11-30,2008-12-06,2006-09-16,1,1,-1021.0,813.0,813.0
4101,SDSS-II_SN_14137-NUV.fits.gz,SDSS-II SN 14137,NUV,56.5192,-0.400739,2,2003-11-30,2008-12-06,2006-09-16,1,1,-1021.0,813.0,813.0
4102,SDSS-II_SN_14141-FUV.fits.gz,SDSS-II SN 14141,FUV,25.8646,0.1644930555555555,3,2006-11-01,2008-10-12,2006-11-20,1,2,-19.0,693.0,309.0
4103,SDSS-II_SN_14141-NUV.fits.gz,SDSS-II SN 14141,NUV,25.8646,0.1644930555555555,3,2006-11-01,2008-10-12,2006-11-20,1,2,-19.0,693.0,309.0
4104,SDSS-II_SN_1415-FUV.fits.gz,SDSS-II SN 1415,FUV,6.106479166666666,0.5993083333333333,28,2003-09-04,2007-10-29,2005-09-14,26,2,-740.0,775.0,755.0
4105,SDSS-II_SN_1415-NUV.fits.gz,SDSS-II SN 1415,NUV,6.106479166666666,0.5993083333333333,29,2003-09-04,2009-10-19,2005-09-14,26,3,-740.0,1496.0,755.0
4106,SDSS-II_SN_14169-FUV.fits.gz,SDSS-II SN 14169,FUV,26.2129,0.9880111111111111,5,2004-10-03,2008-10-19,2006-09-16,2,3,-713.0,764.0,386.0
4107,SDSS-II_SN_14169-NUV.fits.gz,SDSS-II SN 14169,NUV,26.2129,0.9880111111111111,5,2004-10-03,2008-10-19,2006-09-16,2,3,-713.0,764.0,386.0
4108,SDSS-II_SN_14173-FUV.fits.gz,SDSS-II SN 14173,FUV,51.6883,0.984776,3,2003-11-24,2008-12-02,2006-09-16,1,2,-1026.0,809.0,468.0
4109,SDSS-II_SN_14173-NUV.fits.gz,SDSS-II SN 14173,NUV,51.6883,0.984776,4,2003-11-24,2009-11-27,2006-09-16,1,3,-1026.0,1169.0,468.0
4111,SDSS-II_SN_14177-NUV.fits.gz,SDSS-II SN 14177,NUV,337.592,0.5164305555555555,2,2004-08-24,2011-10-12,2006-09-15,1,1,-751.0,1854.0,1854.0
4112,SDSS-II_SN_14205-FUV.fits.gz,SDSS-II SN 14205,FUV,17.1907,0.733487,4,2003-10-06,2008-09-30,2006-09-11,2,2,-1070.0,751.0,378.0
4113,SDSS-II_SN_14205-NUV.fits.gz,SDSS-II SN 14205,NUV,17.1907,0.733487,8,2003-10-06,2010-09-28,2006-09-11,2,6,-1070.0,1479.0,378.0
4114,SDSS-II_SN_14223-FUV.fits.gz,SDSS-II SN 14223,FUV,328.719,-0.50128,6,2006-08-22,2008-09-04,2006-09-17,2,4,-25.0,718.0,14.0
4115,SDSS-II_SN_14223-NUV.fits.gz,SDSS-II SN 14223,NUV,328.719,-0.50128,6,2006-08-22,2008-09-04,2006-09-17,2,4,-25.0,718.0,14.0
4117,SDSS-II_SN_14227-NUV.fits.gz,SDSS-II SN 14227,NUV,335.384,-0.6316050000000001,2,2004-08-23,2011-10-12,2006-09-18,1,1,-755.0,1851.0,1851.0
4118,SDSS-II_SN_14231-FUV.fits.gz,SDSS-II SN 14231,FUV,57.64973333333333,0.7876,3,2003-11-30,2008-12-19,2006-09-30,1,2,-1035.0,811.0,808.0
4119,SDSS-II_SN_14231-NUV.fits.gz,SDSS-II SN 14231,NUV,57.64973333333333,0.7876,4,2003-11-30,2009-11-28,2006-09-30,1,3,-1035.0,1156.0,808.0
4120,SDSS-II_SN_14250-FUV.fits.gz,SDSS-II SN 14250,FUV,12.822425,-0.6052416666666667,3,2003-10-04,2007-10-20,2006-09-17,1,2,-1078.0,398.0,372.0
4121,SDSS-II_SN_14250-NUV.fits.gz,SDSS-II SN 14250,NUV,12.822425,-0.6052416666666667,3,2003-10-04,2007-10-20,2006-09-17,1,2,-1078.0,398.0,372.0
4122,SDSS-II_SN_14258-FUV.fits.gz,SDSS-II SN 14258,FUV,34.14079166666667,-0.1201666666666667,3,2003-11-23,2008-10-24,2006-09-17,1,2,-1028.0,769.0,768.0
4123,SDSS-II_SN_14258-NUV.fits.gz,SDSS-II SN 14258,NUV,34.14079166666667,-0.1201666666666667,3,2003-11-23,2008-10-24,2006-09-17,1,2,-1028.0,769.0,768.0
4126,SDSS-II_SN_14268-FUV.fits.gz,SDSS-II SN 14268,FUV,52.199425,0.3911222222222222,3,2003-11-24,2008-12-02,2006-09-22,1,2,-1032.0,803.0,462.0
4127,SDSS-II_SN_14268-NUV.fits.gz,SDSS-II SN 14268,NUV,52.199425,0.3911222222222222,4,2003-11-24,2009-11-27,2006-09-22,1,3,-1032.0,1163.0,462.0
4132,SDSS-II_SN_14305-NUV.fits.gz,SDSS-II SN 14305,NUV,311.969,-0.593497,11,2006-08-06,2010-07-04,2006-09-19,2,9,-43.0,1385.0,307.0
4133,SDSS-II_SN_14308-FUV.fits.gz,SDSS-II SN 14308,FUV,320.816,-0.6145039999999999,4,2006-09-15,2008-08-19,2006-09-17,2,2,-1.0,702.0,668.0
4134,SDSS-II_SN_14308-NUV.fits.gz,SDSS-II SN 14308,NUV,320.816,-0.6145039999999999,4,2006-09-15,2008-08-19,2006-09-17,2,2,-1.0,702.0,668.0
4137,SDSS-II_SN_14317-FUV.fits.gz,SDSS-II SN 14317,FUV,315.5707541666667,0.3305777777777777,9,2003-08-24,2008-09-07,2006-09-29,5,4,-1132.0,709.0,297.0
4138,SDSS-II_SN_14317-NUV.fits.gz,SDSS-II SN 14317,NUV,315.5707541666667,0.3305777777777777,14,2003-08-24,2009-07-24,2006-09-29,6,8,-1132.0,1030.0,297.0
4139,SDSS-II_SN_14322-FUV.fits.gz,SDSS-II SN 14322,FUV,353.7730416666666,-0.1693833333333333,6,2003-10-13,2008-09-07,2006-09-19,3,3,-1071.0,719.0,4.0
4140,SDSS-II_SN_14322-NUV.fits.gz,SDSS-II SN 14322,NUV,353.7730416666666,-0.1693833333333333,7,2003-10-13,2008-09-07,2006-09-19,4,3,-1071.0,719.0,4.0
4141,SDSS-II_SN_14327-FUV.fits.gz,SDSS-II SN 14327,FUV,2.34575,-0.1901388888888889,5,2003-10-20,2008-10-22,2006-09-19,1,4,-1064.0,764.0,381.0
4142,SDSS-II_SN_14327-NUV.fits.gz,SDSS-II SN 14327,NUV,2.34575,-0.1901388888888889,5,2003-10-20,2008-10-22,2006-09-19,1,4,-1064.0,764.0,381.0
4143,SDSS-II_SN_14330-FUV.fits.gz,SDSS-II SN 14330,FUV,7.12575,-0.068405,5,2003-10-04,2007-09-23,2006-09-29,2,3,-1091.0,360.0,359.0
4144,SDSS-II_SN_14330-NUV.fits.gz,SDSS-II SN 14330,NUV,7.12575,-0.068405,5,2003-10-04,2007-09-23,2006-09-29,2,3,-1091.0,360.0,359.0
4145,SDSS-II_SN_14333-FUV.fits.gz,SDSS-II SN 14333,FUV,16.2854,-0.01259444444444444,2,2003-10-06,2007-10-07,2006-09-28,1,1,-1087.0,374.0,374.0
4146,SDSS-II_SN_14333-NUV.fits.gz,SDSS-II SN 14333,NUV,16.2854,-0.01259444444444444,2,2003-10-06,2007-10-07,2006-09-28,1,1,-1087.0,374.0,374.0
4147,SDSS-II_SN_14343-FUV.fits.gz,SDSS-II SN 14343,FUV,0.7071583333333333,-0.9540472222222222,7,2003-10-20,2007-11-07,2006-09-19,2,5,-1064.0,415.0,377.0
4148,SDSS-II_SN_14343-NUV.fits.gz,SDSS-II SN 14343,NUV,0.7071583333333333,-0.9540472222222222,7,2003-10-20,2007-11-07,2006-09-19,2,5,-1064.0,415.0,377.0
4149,SDSS-II_SN_14346-FUV.fits.gz,SDSS-II SN 14346,FUV,7.14886,-1.00372,7,2003-10-04,2007-11-11,2006-09-28,2,5,-1090.0,409.0,360.0
4150,SDSS-II_SN_14346-NUV.fits.gz,SDSS-II SN 14346,NUV,7.14886,-1.00372,7,2003-10-04,2007-11-11,2006-09-28,2,5,-1090.0,409.0,360.0
4151,SDSS-II_SN_14347-FUV.fits.gz,SDSS-II SN 14347,FUV,16.98081666666667,-1.017069444444444,5,2003-10-06,2008-09-26,2006-09-17,1,4,-1076.0,740.0,385.0
4152,SDSS-II_SN_14347-NUV.fits.gz,SDSS-II SN 14347,NUV,16.98081666666667,-1.017069444444444,5,2003-10-06,2008-09-26,2006-09-17,1,4,-1076.0,740.0,385.0
4155,SDSS-II_SN_14361-FUV.fits.gz,SDSS-II SN 14361,FUV,43.51548333333334,-0.1052416666666667,4,2004-11-19,2007-10-18,2006-09-11,3,1,-660.0,403.0,403.0
4156,SDSS-II_SN_14361-NUV.fits.gz,SDSS-II SN 14361,NUV,43.51548333333334,-0.1052416666666667,5,2004-11-19,2009-10-25,2006-09-11,3,2,-660.0,1141.0,403.0
4157,SDSS-II_SN_14372-FUV.fits.gz,SDSS-II SN 14372,FUV,50.81182916666667,-0.1412083333333333,3,2003-11-24,2008-12-14,2006-09-19,1,2,-1029.0,817.0,817.0
4158,SDSS-II_SN_14372-NUV.fits.gz,SDSS-II SN 14372,NUV,50.81182916666667,-0.1412083333333333,3,2003-11-24,2008-12-14,2006-09-19,1,2,-1029.0,817.0,817.0
4161,SDSS-II_SN_14382-FUV.fits.gz,SDSS-II SN 14382,FUV,359.1487041666667,0.2042611111111111,3,2003-10-20,2007-11-09,2006-09-15,1,2,-1060.0,421.0,38.0
4162,SDSS-II_SN_14382-NUV.fits.gz,SDSS-II SN 14382,NUV,359.1487041666667,0.2042611111111111,3,2003-10-20,2007-11-09,2006-09-15,1,2,-1060.0,421.0,38.0
4163,SDSS-II_SN_14389-FUV.fits.gz,SDSS-II SN 14389,FUV,27.03862083333333,0.2960861111111111,3,2004-10-03,2008-10-19,2006-09-17,2,1,-714.0,763.0,763.0
4164,SDSS-II_SN_14389-NUV.fits.gz,SDSS-II SN 14389,NUV,27.03862083333333,0.2960861111111111,3,2004-10-03,2008-10-19,2006-09-17,2,1,-714.0,763.0,763.0
4165,SDSS-II_SN_14403-FUV.fits.gz,SDSS-II SN 14403,FUV,16.83820833333333,0.6519722222222223,5,2003-10-06,2008-09-30,2006-09-28,2,3,-1087.0,734.0,395.0
4166,SDSS-II_SN_14403-NUV.fits.gz,SDSS-II SN 14403,NUV,16.83820833333333,0.6519722222222223,15,2003-10-06,2010-09-28,2006-09-28,2,13,-1087.0,1461.0,395.0
4169,SDSS-II_SN_14425-FUV.fits.gz,SDSS-II SN 14425,FUV,51.6254,1.18057,3,2003-11-24,2008-12-14,2006-09-29,1,2,-1039.0,808.0,808.0
4170,SDSS-II_SN_14425-NUV.fits.gz,SDSS-II SN 14425,NUV,51.6254,1.18057,3,2003-11-24,2008-12-14,2006-09-29,1,2,-1039.0,808.0,808.0
4171,SDSS-II_SN_14429-FUV.fits.gz,SDSS-II SN 14429,FUV,57.1467,-0.442332,7,2003-11-30,2008-12-16,2006-09-11,2,5,-1016.0,828.0,92.0
4172,SDSS-II_SN_14429-NUV.fits.gz,SDSS-II SN 14429,NUV,57.1467,-0.442332,11,2003-11-30,2011-11-24,2006-09-11,2,9,-1016.0,1900.0,92.0
4173,SDSS-II_SN_14438-FUV.fits.gz,SDSS-II SN 14438,FUV,340.0652458333333,-1.069308333333333,6,2004-08-10,2008-09-17,2006-09-20,5,1,-771.0,729.0,729.0
4174,SDSS-II_SN_14438-NUV.fits.gz,SDSS-II SN 14438,NUV,340.0652458333333,-1.069308333333333,7,2004-08-10,2008-09-17,2006-09-20,6,1,-771.0,729.0,729.0
4177,SDSS-II_SN_14445-FUV.fits.gz,SDSS-II SN 14445,FUV,340.96265,-0.7539388888888889,6,2004-08-09,2008-10-04,2006-09-27,4,2,-778.0,738.0,734.0
4178,SDSS-II_SN_14445-NUV.fits.gz,SDSS-II SN 14445,NUV,340.96265,-0.7539388888888889,10,2004-08-09,2011-08-07,2006-09-27,4,6,-778.0,1775.0,734.0
4179,SDSS-II_SN_14446-FUV.fits.gz,SDSS-II SN 14446,FUV,342.626,-0.6733389999999999,4,2006-09-12,2008-10-09,2006-09-27,1,3,-14.0,743.0,11.0
4180,SDSS-II_SN_14446-NUV.fits.gz,SDSS-II SN 14446,NUV,342.626,-0.6733389999999999,6,2006-09-12,2011-08-29,2006-09-27,1,5,-14.0,1798.0,11.0
