name,disc_date,galex_ra,galex_dec,osc_host,epochs_total,epochs_pre,epochs_post,delta_t_first,delta_t_last,delta_t_next,ned_objname,ned_ra,ned_dec,posn_ref,ned_type,z,z_err,z_ref,h_dist,h_dist_err,a_v,a_k,sep,offset,offset_verdict,z_indep_dist,z_indep_dist_err,z_indep_ref,pgc,pref_dist,pref_dist_err,pref_dist_ref,P_Ia
SN2007ux,2007-12-23,10h09m19.98s,14d59m32.8s,2MASX J10091969+1459268,5,1,4,661,1138,1137,2MASX J10091969+1459268,10h09m19.692s,+14d59m27.38s,2007SDSS6.C...0000:,G,0.03092,9e-05,2004ApJ...607..202M,137.13,10.52,0.12300000000000001,0.013999999999999999,0.114,4.4528046439999995,,125.31411750000001,1.15e-05,2016AJ....152...50T,213672.0,125.31411750000001,1.15e-05,2016AJ....152...50T,1.0
SN2008ac,2008-01-30,11h53m45.18s,48d25m21.5s,SDSS J115345.22+482521.0,3,2,1,1408,1135,1136,SDSS J115345.22+482521.0,11h53m45.220s,+48d25m21.00s,2005SDSS4.C...0000:,G,0.05279,8e-05,2005SDSS4.C...0000:,229.03,16.6,0.052000000000000005,0.006,0.011000000000000001,0.856672175,,,,,2317123.0,229.03,16.6,2005SDSS4.C...0000:,1.0
SN2008ae,2008-02-09,9h56m03.2s,10d29m58.8s,IC 577,4,2,2,1063,1085,1086,IC 0577,09h56m03.969s,+10d29m55.87s,2007SDSS6.C...0000:,G,0.030060000000000003,3.7e-05,2015ApJS..220....9F,133.26,10.28,0.076,0.008,0.195,7.4184644529999995,,,,,28662.0,133.26,10.28,2005SDSS4.C...0000:,1.0
SN2008af,2008-02-09,14h59m28.5s,16d39m12.3s,UGC 9640,3,1,2,253,1206,1192,MSPM 00514,14h59m27s,+16d38.7m,2012MNRAS.422...25S,GClstr,0.033260000000000005,,2012MNRAS.422...25S,145.02,11.02,0.092,0.01,0.539,26.08117552,,131.8256739,1.0300000000000001e-05,2016AJ....152...50T,53552.0,131.8256739,1.0300000000000001e-05,2016AJ....152...50T,1.0
SN2008ah,2008-02-11,10h51m48.45s,3d46m35.7s,PGC 32586,9,2,7,680,743,372,CGCG 038-035,10h51m49.136s,+03d46m45.89s,2007SDSS6.C...0000:,G,0.06845,0.0002,2004SDSS2.C...0000:,298.32,21.33,0.126,0.013999999999999999,0.24100000000000002,20.5964165,,,,,32586.0,298.32,21.33,2004SDSS2.C...0000:,1.0
SN2008ar,2008-02-27,12h24m37.92s,10d50m17.4s,IC 3284,2,1,1,1428,756,757,IC 3284,12h24m37.559s,+10d50m20.55s,2007SDSS6.C...0000:,G,0.02615,0.0001,2004SDSS3.C...0000:,116.77,9.24,0.10099999999999999,0.011000000000000001,0.10300000000000001,3.546474097,,,,,,116.77,9.24,2004SDSS3.C...0000:,1.0
SN2008bg,2008-03-05,12h51m11.89s,26d17m40.2s,A125111+2617,17,13,4,1423,51,52,WISEA J125111.90+261738.0,12h51m11.931s,+26d17m37.78s,2007SDSS6.C...0000:,G,0.0633,0.00022999999999999998,2008CBET.1308A...1Y,275.08,19.75,0.032,0.004,0.040999999999999995,3.284028821,,,,,,275.08,19.75,2008CBET.1308A...1Y,1.0
SN2008bi,2008-03-22,8h35m53.39s,0d42m23.1s,NGC 2618,5,3,2,1503,306,306,NGC 2618,08h35m53.540s,+00d42m25.60s,2007SDSS6.C...0000:,G,0.01345,2e-05,1993A&AS...99..379O,61.66,6.09,0.11900000000000001,0.013000000000000001,0.055999999999999994,0.939938983,,,,,24156.0,61.66,6.09,1993A&AS...99..379O,1.0
SN2008ca,2008-03-10,12h29m01.29s,12d22m18s,SDSS J122901.28+122218.0,185,179,6,1459,413,412,WISEA J122901.29+122218.0,12h29m01.287s,+12d22m18.08s,2007SDSS6.C...0000:,G,0.1315,,2008CBET.1358A...1S,567.89,39.98,0.064,0.006999999999999999,0.002,0.250789176,,,,,5069092.0,567.89,39.98,2008CBET.1358A...1S,1.0
SN2008cj,2008-05-10,12h31m50.71s,14d01m13.6s,A123150+1401,3,1,2,389,691,690,SDSS J123150.69+140113.0,12h31m50.696s,+14d01m13.07s,2007SDSS6.C...0000:,G,0.23800000000000002,,2008CBET.1375A...1K,1023.94,71.81,0.10099999999999999,0.011000000000000001,0.01,2.8191404889999996,,,,,,1023.94,71.81,2008CBET.1375A...1K,1.0
SN2008cl,2008-05-16,16h11m04.35s,52d27m08s,UGC 10261,29,28,1,1464,804,804,SDSS-C4 3095,16h11m04.1s,+52d27m01s,2007MNRAS.379..867V,GClstr,0.06301,,2005AJ....130..968M,270.19,19.39,0.057,0.006,0.121,10.39664352,,,,,57404.0,270.19,19.39,2005AJ....130..968M,1.0
SN2008dh,2008-06-08,0h35m11.32s,23d15m15.1s,2MASX J00351050+2315184,3,2,1,1705,1246,1246,WISEA J003510.49+231517.9,00h35m10.436s,+23d15m18.13s,1987AJ.....94..501K,G,0.0368,0.00079,2008CBET.1409A...1D,152.83,12.02,0.08199999999999999,0.009000000000000001,0.21,10.400201199999998,,,,,1684149.0,152.83,12.02,2008CBET.1409A...1D,1.0
SN2008dr,2008-06-28,22h10m51.67s,2d06m29.6s,NGC 7222,5,2,3,643,448,441,NGC 7222,22h10m51.760s,+02d06m20.87s,1987AJ.....94..501K,G,0.04145,0.00013000000000000002,1999ApJS..121..287H,172.42,12.83,0.11800000000000001,0.013000000000000001,0.147,7.607963964,,,,,68224.0,172.42,12.83,1999ApJS..121..287H,1.0
SN2008ds,2008-06-28,0h29m50.83s,31d23m33.9s,UGC 299,3,1,2,599,1231,1222,UGC 00299,00h29m53.41s,+31d23m36.1s,20032MASX.C.......:,G,0.02103,2.9999999999999997e-05,1999PASP..111..438F,85.5,7.37,0.17600000000000002,0.019,0.551,16.93748526,,121.89895990000002,2.25e-05,2016AJ....152...50T,1828.0,121.89895990000002,2.25e-05,2016AJ....152...50T,1.0
SN2008dx,2008-06-24,13h00m14.31s,27d57m16.4s,NGC 4898A,86,2,84,446,677,286,NGC 4898 NED01,13h00m17.670s,+27d57m19.40s,2009AJ....137.4436M,G,0.023030000000000002,4e-05,2004AJ....128.1558S,102.45,8.36,0.027999999999999997,0.003,0.7440000000000001,25.07756571,,,,,,102.45,8.36,2004AJ....128.1558S,1.0
SN2008ee,2008-07-16,0h56m32.96s,-1d46m16s,NGC 307,10,2,8,1746,76,66,NGC 0307,00h56m32.58s,-01d46m19.0s,20032MASX.C.......:,G,0.013380000000000001,7e-05,1993AJ....106.1273Z,52.58,5.67,0.11699999999999999,0.013000000000000001,0.10800000000000001,1.790712695,,43.05266105,9.91e-06,2016AJ....152...50T,3367.0,43.05266105,9.91e-06,2016AJ....152...50T,1.0
SN2008fj,2008-09-01,17h12m49.86s,42d48m51.8s,UGC 10759,7,4,3,766,342,266,UGC 10759,17h12m48.469s,+42d48m53.49s,2007SDSS6.C...0000:,G,0.027139999999999997,9e-05,1996AJ....112.1803M,115.8,9.18,0.05,0.006,0.257,11.80446353,,,,,59845.0,115.8,9.18,1996AJ....112.1803M,1.0
SN2008hr,2008-11-23,9h18m52.44s,18d57m20.4s,2MASX J09185174+1857294,3,2,1,1006,474,475,WISEA J091851.73+185729.9,09h18m51.741s,+18d57m29.90s,2007SDSS6.C...0000:,G,0.0758,0.00018,2007SDSS6.C...0000:,328.82,23.43,0.08900000000000001,0.01,0.22899999999999998,22.28349447,,,,,1575852.0,328.82,23.43,2007SDSS6.C...0000:,1.0
SN2008hv,2008-12-02,9h07m34.06s,3d23m32.1s,NGC 2765,16,8,8,1784,55,37,NGC 2765,09h07m36.642s,+03d23m34.45s,2007SDSS6.C...0000:,G,0.01255,7e-05,2003AJ....126.2268W,58.2,5.93,0.08800000000000001,0.01,0.645,10.11782802,,56.23413252,5.18e-06,2016AJ....152...50T,25646.0,56.23413252,5.18e-06,2016AJ....152...50T,1.0
SN2008hz,2008-11-26,0h43m18.62s,42d10m14.2s,SKHV 220,81,20,61,1908,1077,268,WISEA J004319.36+421017.7,00h43m19.39s,+42d10m17.5s,2004A&A...416..917G,G,0.07305,0.002,2006A&A...456..985G,308.83,23.65,0.17,0.019,0.152,18.23224637,,,,,5069220.0,308.83,23.65,2006A&A...456..985G,1.0
SN2008iq,2008-12-30,10h39m26.86s,5d05m24.2s,A103926+0505,4,2,2,1007,45,46,WISEA J103926.97+050524.5,10h39m26.998s,+05d05m24.40s,2007SDSS6.C...0000:,G,0.07271,0.00018999999999999998,2004SDSS2.C...0000:,316.52,22.58,0.07200000000000001,0.008,0.034,3.141812486,,,,,,316.52,22.58,2004SDSS2.C...0000:,1.0
SN2008ir,2008-11-27,8h16m12.44s,-7d21m32.3s,A081612-0721,10,1,9,1780,422,392,MENeaCS ABELL0644_05_19_0 HOST,08h16m12.360s,-07d21m30.70s,2009CBET.1662A...1S,G,0.066,,2009CBET.1662A...1S,286.5,20.51,0.436,0.048,0.034,2.742660253,,,,,,286.5,20.51,2009CBET.1662A...1S,1.0
SN2008J,2008-01-15,2h34m24.2s,-10d50m38.5s,MCG -02-07-33,3,2,1,87,1040,1040,MCG -02-07-033,02h34m24.51s,-10d50m37.4s,20032MASX.C.......:,G,0.01587,1e-05,1998A&AS..130..333T,64.83,6.24,0.062,0.006999999999999999,0.078,1.575620931,,,,,,64.83,6.24,1998A&AS..130..333T,99.0
SN2008s1,2008-05-16,13h29m12.84s,11d16m20.5s,UGC 8472,5,3,2,1106,349,350,UGC 08472,13h29m13.641s,+11d16m32.96s,2007SDSS6.C...0000:,G,0.0221,9e-05,2005SDSS4.C...0000:,98.76,8.15,0.092,0.01,0.28600000000000003,7.948219097999999,,,,,47318.0,98.76,8.15,2005SDSS4.C...0000:,1.0
SN2009an,2009-02-27,12h22m47.4s,65d51m04s,NGC 4332,2,1,1,785,331,331,NGC 4332,12h22m46.760s,+65d50m37.60s,2004SDSS2.C...0000:,G,0.00923,0.0001,2004SDSS2.C...0000:,41.01,5.17,0.051,0.006,0.445,5.387301827000001,,,,,40133.0,41.01,5.17,2004SDSS2.C...0000:,1.0
SN2009as,2009-03-08,14h47m26.64s,-30d39m34.5s,ESO 447-G37,3,1,2,639,822,822,ESO 447- G 037,14h47m26.67s,-30d38m43.1s,20032MASX.C.......:,G,0.022180000000000002,8e-05,2007A&A...465...71T,97.99,8.1,0.326,0.036000000000000004,0.857,23.6885995,,,,,52813.0,97.99,8.1,2007A&A...465...71T,1.0
SN2009cj,2009-03-21,9h45m30.44s,6d32m23.3s,A094530+0632,7,6,1,1469,318,319,WISEA J094530.43+063223.3,09h45m30.440s,+06d32m23.40s,2004SDSS3.C...0000:,G,0.08702,0.00013000000000000002,2004SDSS3.C...0000:,377.47,26.78,0.071,0.008,0.002,0.180807799,,,,,,377.47,26.78,2004SDSS3.C...0000:,1.0
SN2009cn,2009-03-21,11h03m06.64s,50d09m36.3s,A110306+5009,3,1,2,768,348,312,SDSS J110306.62+500935.7,11h03m06.623s,+50d09m35.80s,2007SDSS6.C...0000:,G,0.201,0.001,2014MNRAS.444.3258M,859.42,60.31,0.051,0.006,0.009000000000000001,2.332386867,,,,,,859.42,60.31,2009CBET.1754A...1Q,1.0
SN2009cp,2009-03-25,9h15m12.73s,19d05m46.3s,A091512+1905,4,3,1,1524,351,352,WISEA J091512.86+190549.3,09h15m12.856s,+19d05m49.36s,2007SDSS6.C...0000:,G,0.225,0.008,2009PASP..121.1395L,946.33,66.38,0.109,0.012,0.059000000000000004,16.44052682,,,,,,946.33,66.38,2009CBET.1754A...1Q,1.0
SN2009cu,2009-03-26,13h29m12.64s,46d43m27.5s,A132912+4643,22,20,2,2106,809,803,WISEA J132912.61+464326.4,13h29m12.584s,+46d43m26.67s,2007SDSS6.C...0000:,G,0.099,0.003,2009PASP..121.1395L,430.79,30.46,0.057,0.006,0.017,2.453620214,,,,,,430.79,30.46,2009CBET.1754A...1Q,1.0
SN2009cx,2009-03-28,12h24m39.2s,8d55m59.2s,A122439+0855,20,10,10,1823,41,31,WISEA J122439.30+085559.0,12h24m39.310s,+08d55m58.87s,2007SDSS6.C...0000:,G,0.175,0.001,2014MNRAS.444.3258M,775.73,54.47,0.062,0.006999999999999999,0.027999999999999997,6.293195168,,,,,,775.73,54.47,2009CBET.1754A...1Q,1.0
SN2009cz,2009-04-06,9h15m00.02s,29d44m07.1s,NGC 2789,13,3,10,1172,696,691,NGC 2789,09h14m59.661s,+29d43m49.00s,1995ApJ...450..559B,G,0.021159999999999998,1e-05,2014ApJS..213...35G,94.29,7.88,0.071,0.008,0.311,8.302510295,,,,,,94.29,7.88,2014ApJS..213...35G,1.0
SN2009dl,2009-04-15,12h08m07.21s,-31d59m25.3s,A120807-3159,3,1,2,738,1022,753,WISEA J120807.32-315931.8,12h08m07.340s,-31d59m31.80s,2009CBET.1769A...1P,G,0.1429,0.0001,2009CBET.1766A...1D,616.68,43.38,0.2,0.022000000000000002,0.11199999999999999,20.14915863,,,,,,616.68,43.38,2009CBET.1766A...1D,1.0
SN2009du,2009-04-17,13h39m46.36s,-21d27m19.1s,A133946-2127,3,2,1,1793,764,765,CRTS J133946.36-212719.1,13h39m46.360s,-21d27m19.10s,2009CBET.1791A...1D,G,0.062,,2009CBET.1791A...1D,269.68,19.36,0.251,0.027999999999999997,0.0,0.0,,,,,,269.68,19.36,2009CBET.1791A...1D,1.0
SN2009eh,2009-04-03,15h20m38.08s,7d39m32.5s,A152038+0739,5,3,2,716,775,775,MENeaCS MKW03S_04_14_0 HOST,15h20m38.049s,+07d39m34.90s,2007SDSS6.C...0000:,G,0.04548,,2011ApJ...735..125S,197.12,14.45,0.098,0.011000000000000001,0.040999999999999995,2.310106529,,,,,,197.12,14.45,2011ApJ...735..125S,1.0
SN2009eu,2009-05-21,16h28m41.13s,39d33m12.5s,NGC 6166,7,5,2,1831,0,1,NGC 6166 NED02,16h28m38.970s,+39d33m03.00s,2007NEDR....1H...1C,G,0.03286,0.00033,1961AJ.....66..558M,141.07,10.86,0.031,0.003,0.446,23.052603,,124.7383514,2.64e-05,2016AJ....152...50T,58265.0,124.7383514,2.64e-05,2016AJ....152...50T,1.0
SN2009ey,2009-05-15,14h09m16.68s,53d06m12.8s,A140916+5306,19,4,15,10,668,37,SDSS J140916.68+530613.3,14h09m16.689s,+53d06m13.33s,2007SDSS6.C...0000:,G,0.179,,2009CBET.1819A...1K,768.36,53.96,0.022000000000000002,0.002,0.009000000000000001,2.034124208,,,,,,768.36,53.96,2009CBET.1819A...1K,1.0
SN2009ez,2009-05-15,13h12m54.49s,43d28m35.9s,A131254+4328,4,2,2,1868,672,672,WISEA J131254.43+432836.0,13h12m54.435s,+43d28m35.87s,2007SDSS6.C...0000:,G,0.091,,2009CBET.1819A...1K,392.59,27.81,0.047,0.005,0.01,1.560919009,,,,,,392.59,27.81,2009CBET.1819A...1K,1.0
SN2009fc,2009-05-17,15h27m48.59s,41d35m34.1s,A152748+4135,3,2,1,1802,23,23,WISEA J152748.54+413537.4,15h27m48.546s,+41d35m37.49s,2007SDSS6.C...0000:,G,0.08126,9e-05,2005SDSS4.C...0000:,349.3,24.82,0.073,0.008,0.057,5.848598468,,,,,,349.3,24.82,2005SDSS4.C...0000:,1.0
SN2009fh,2009-05-20,15h44m38.77s,45d47m51.2s,A154438+4547,3,2,1,772,801,801,WISEA J154438.83+454751.4,15h44m38.826s,+45d47m51.52s,2007SDSS6.C...0000:,G,0.12300000000000001,,2009CBET.1819A...1K,527.68,37.19,0.039,0.004,0.011000000000000001,2.297253243,,,,,,527.68,37.19,2009CBET.1819A...1K,1.0
SN2009fj,2009-05-27,12h06m22.97s,-44d27m34.3s,ESO 267-G16,3,2,1,849,981,982,ESO 267- G 016,12h06m22.81s,-44d26m54.5s,20032MASX.C.......:,G,0.01037,1e-05,2004AJ....128...16K,48.5,5.48,0.447,0.049,0.664,8.591086351,,,,,38391.0,48.5,5.48,2004AJ....128...16K,1.0
SN2009fk,2009-05-29,22h44m23.9s,-0d09m42s,NGC 7364,6,4,2,989,800,122,NGC 7364,22h44m24.369s,-00d09m43.54s,2007SDSS6.C...0000:,G,0.01623,2e-05,2005AJ....130.1037C,64.28,6.22,0.177,0.019,0.12,2.428536785,,68.23386941,1.26e-05,2016AJ....152...50T,69630.0,68.23386941,1.26e-05,2016AJ....152...50T,1.0
SN2009gb,2009-06-09,14h47m25.83s,-30d39m02.5s,ESO 447-G37,3,1,2,732,729,729,ESO 447- G 037,14h47m26.67s,-30d38m43.1s,20032MASX.C.......:,G,0.022180000000000002,8e-05,2007A&A...465...71T,97.99,8.1,0.326,0.036000000000000004,0.37,10.66068755,,,,,52813.0,97.99,8.1,2007A&A...465...71T,1.0
SN2009gf,2009-06-15,14h15m37.11s,14d16m48.6s,NGC 5525,3,2,1,1481,0,1,NGC 5525,14h15m39.228s,+14d16m57.42s,2007SDSS6.C...0000:,G,0.01852,9e-05,1991RC3.9.C...0000d,82.72,7.22,0.07,0.008,0.5329999999999999,12.68758209,,,,,,82.72,7.22,1991RC3.9.C...0000d,1.0
SN2009hn,2009-07-24,2h32m00.31s,1d14m53.5s,UGC 2005,10,9,1,644,849,850,UGC 02005,02h31m57.767s,+01d14m47.47s,2007SDSS6.C...0000:,G,0.02204,8e-05,2004ApJ...607..202M,91.02,7.69,0.067,0.006999999999999999,0.644,17.6850797,,,,,9642.0,91.02,7.69,2004ApJ...607..202M,1.0
SN2009iv,2009-08-21,2h58m14.21s,5d58m19s,A025814+0558,4,2,2,672,63,63,GIN 163,02h58m14.212s,+05d58m18.55s,1982AJ.....87.1656H,G,0.02254,4e-05,1999MNRAS.305..259W,93.59,7.84,0.49,0.054000000000000006,0.006999999999999999,0.21121631800000001,,,,,,93.59,7.84,1999MNRAS.305..259W,1.0
SN2009iy,2009-09-15,13h30m10.54s,80d30m26.8s,UGC 8520,4,3,1,2114,790,790,UGC 08520,13h29m57.98s,+80d30m09.1s,20032MASX.C.......:,G,0.024990000000000002,0.00013000000000000002,1999PASP..111..438F,107.09,8.66,0.08199999999999999,0.009000000000000001,0.596,98.25472862,ok,,,,47414.0,107.09,8.66,1999PASP..111..438F,1.0
SN2009ko,2009-10-28,8h01m58.38s,15d03m34.7s,UGC 4175,4,2,2,1360,61,58,UGC 04175,08h01m58.493s,+15d03m31.51s,2007SDSS6.C...0000:,G,0.01615,9e-05,2007SDSS6.C...0000:,72.43,6.65,0.08800000000000001,0.01,0.059000000000000004,1.212163783,,,,,22531.0,72.43,6.65,2007SDSS6.C...0000:,1.0
SN2009ks,2009-09-09,22h15m48s,1d11m05.39s,A221548+0111,50,26,24,2187,702,1,SDSS J221548.05+011105.0,22h15m48.040s,+01d11m04.30s,2009CBET.2012A...1R,G,0.284,0.001,2014ApJ...795...44R,1194.05,83.69,0.11699999999999999,0.013000000000000001,0.021,7.202725852,,,,,,1194.05,83.69,2009CBET.2012A...1R,3.0
SN2009kt,2009-09-15,2h28m28.368s,-4d04m44.08s,A022828-0404,26,2,24,1030,423,42,SDSS J022828.43-040444.7,02h28m28.390s,-04d04m44.00s,2009CBET.2012A...1R,G,0.27592,5e-05,2014ApJ...795...44R,1152.95,80.82,0.07,0.008,0.005,1.898016546,,,,,,1152.95,80.82,2009CBET.2012A...1R,3.0
SN2009ku,2009-09-22,3h29m53.232s,-28d05m12.12s,A032953-2805,56,28,28,2143,442,42,WISEA J032953.28-280511.9,03h29m53.19s,-28d05m11.8s,1990MNRAS.243..692M,G,0.079,0.001,2014ApJ...795...44R ,340.92,24.24,0.02,0.002,0.011000000000000001,1.174542812,,,,,,340.92,24.24,2009CBET.2012A...1R,2.0
SN2009kv,2009-09-30,2h21m06.6s,-5d01m23.84s,A022106-0501,92,65,27,1801,408,27,PS1 J022106.60-050123.8,02h21m06.600s,-05d01m23.80s,2009CBET.2012A...1R,G,0.315,0.008,2014ApJ...795...44R,1366.98,95.79,0.061,0.006999999999999999,0.001,0.265954934,,,,,,1366.98,95.79,2009CBET.2012A...1R,3.0
SN2009kw,2009-09-30,3h38m23.4s,-28d15m11.88s,A033823-2815,50,30,20,1388,430,37,PS1 J033823.39-281511.8,03h38m23.390s,-28d15m11.80s,2009CBET.2012A...1R,G,0.242,0.001,2014ApJ...795...44R,1026.32,71.97,0.036000000000000004,0.004,0.003,0.847731351,,,,,,1026.32,71.97,2009CBET.2012A...1R,2.0
SN2009kx,2009-09-30,2h21m13.752s,-3d54m35.82s,A022113-0354,28,3,25,1051,408,29,WISEA J022113.72-035436.8,02h21m13.720s,-03d54m35.90s,2009CBET.2012A...1R,G,0.217,0.003,2014ApJ...795...44R,981.52,68.84,0.06,0.006999999999999999,0.008,2.3255022640000003,,,,,,981.52,68.84,2009CBET.2012A...1R,2.0
SN2009ky,2009-09-30,3h34m28.8s,-27d54m30.24s,A033428-2754,257,113,144,2151,434,34,GALEXASC J033428.76-275429.9  ,03h34m28.790s,-27d54m30.50s,2009CBET.2012A...1R,G,0.256,0.001,2014ApJ...795...44R,1111.9,77.95,0.022000000000000002,0.002,0.005,1.621562995,,,,,,1111.9,77.95,2009CBET.2012A...1R,2.0
SN2009kz,2009-09-30,2h22m40.08s,-4d01m38.32s,A022240-0401,34,12,22,1440,408,27,SDSS J022240.06-040137.6,02h22m40.070s,-04d01m37.20s,2009CBET.2012A...1R,G,0.265,0.001,2014ApJ...795...44R,1152.85,80.81,0.066,0.006999999999999999,0.019,6.339285176000001,,,,,,1152.85,80.81,2009CBET.2012A...1R,3.0
SN2009L,2009-01-13,12h58m48.1s,27d40m25.6s,NGC 4854,92,8,84,1714,474,83,NGC 4854,12h58m47.401s,+27d40m29.05s,2007SDSS6.C...0000:,G,0.02793,4e-05,2004AJ....128.1558S,123.49,9.65,0.03,0.003,0.165,6.405601361,,129.4195841,2.7399999999999995e-05,2016AJ....152...50T,44502.0,129.4195841,2.7399999999999995e-05,2016AJ....152...50T,1.0
SN2009ly,2009-11-06,0h41m12.7s,-9d08m53s,A004113-0909,33,4,29,1086,678,316,MENeaCS ABELL0085_11_19_0 HOST,00h41m12.908s,-09d09m00.40s,2007SDSS6.C...0000:,G,0.05314,9e-05,2003SDSS1.C...0000:,222.9,16.19,0.09,0.01,0.133,8.678525397000001,,,,,,222.9,16.19,2003SDSS1.C...0000:,1.0
SN2010ai,2010-03-08,12h59m24s,27d59m47.5s,SDSS J125925.04+275948.2,49,38,11,1068,55,20,WISEA J125925.01+275948.2,12h59m25.048s,+27d59m48.26s,2007SDSS6.C...0000:,G,0.018369999999999997,0.00011999999999999999,1996ApJ...458..435C,82.51,7.22,0.025,0.003,0.23199999999999998,6.007125904,,,,,,82.51,7.22,1996ApJ...458..435C,1.0
SN2010ar,2010-02-13,10h03m26.078s,1d01m45.91s,A100326+0101,45,26,19,2151,368,2,PS1-10v,10h03m26.0779s,+01d01m45.908s,2014ApJ...795...44R,SN,0.098,0.001,2014ApJ...795...44R,424.72,30.34,0.065,0.006999999999999999,0.0,0.005090544000000001,,,,,,424.72,30.34,2014ApJ...795...44R,3.0
SN2010bb,2010-01-16,10h44m38.225s,57d48m40.04s,A104438+5748,25,24,1,2182,5,5,WISEA J104438.18+574839.8,10h44m38.194s,+57d48m39.82s,2007SDSS6.C...0000:,G,0.11839000000000001,0.00014,2004SDSS2.C...0000:,509.27,35.91,0.022000000000000002,0.002,0.005,1.270101403,,,,,,509.27,35.91,2004SDSS2.C...0000:,2.0
SN2010bu,2010-04-09,15h42m58.38s,2d16m52.6s,A154258+0216,3,1,2,1068,395,394,SDSS J154258.52+021655.8,15h42m58.520s,+02d16m55.80s,2010CBET.2254A...1D,G,0.039,,2010CBET.2254A...1D,168.99,12.58,0.205,0.023,0.063,3.101569383,,,,,,168.99,12.58,2010CBET.2254A...1D,1.0
SN2010dl,2010-05-24,21h35m00.97s,-0d30m47.8s,IC 1391,133,120,13,2468,116,70,IC 1391,21h35m00.398s,-00d30m41.17s,2007SDSS6.C...0000:,G,0.03003,0.00015,20096dF...C...0000J,123.84,9.7,0.105,0.012,0.18100000000000002,6.7656225910000005,,251.1886432,5.7799999999999995e-05,2016AJ....152...50T,67002.0,251.1886432,5.7799999999999995e-05,2016AJ....152...50T,1.0
SN2010ex,2010-07-01,23h00m10.81s,26d05m56.2s,CGCG 475-019,3,2,1,2453,459,460,KUG 2257+258,23h00m10.77s,+26d05m47.6s,20032MASX.C.......:,G,0.02281,1e-05,2008AJ....135..588S,92.7,7.79,0.203,0.022000000000000002,0.14400000000000002,4.085791657,,,,,70222.0,92.7,7.79,2008AJ....135..588S,1.0
SN2010fa,2010-05-13,14h13m01.87s,54d27m46.6s,A141301+5427,18,16,2,373,305,304,WISEA J141301.87+542745.3,14h13m01.843s,+54d27m46.14s,2007SDSS6.C...0000:,G,0.373,,2010CBET.2350A...1C,1599.09,112.02,0.045,0.005,0.009000000000000001,4.749896626,,,,,,1599.09,112.02,2010CBET.2350A...1C,1.0
SN2010fb,2010-05-31,16h08m18.409s,54d54m29.34s,A160818+5454,45,36,9,2209,375,17,SDSS J160818.35+545429.3,16h08m18.357s,+54d54m29.37s,2007SDSS6.C...0000:,G,0.336,,2010CBET.2350A...1C,1439.31,100.84,0.022000000000000002,0.002,0.006999999999999999,5.44945346,,,,,,1439.31,100.84,2010CBET.2350A...1C,3.0
SN2010fc,2010-05-31,16h14m28.674s,54d43m32.92s,A161428+5443,60,45,15,2526,375,17,WISEA J161428.59+544333.5,16h14m28.619s,+54d43m33.49s,2007SDSS6.C...0000:,G,0.233,,2010CBET.2350A...1C,998.11,70.0,0.031,0.003,0.012,4.854566325,,,,,,998.11,70.0,2010CBET.2350A...1C,3.0
SN2010fe,2010-06-01,16h08m52.639s,55d00m17.32s,A160852+5500,45,36,9,2210,374,16,PS1 J160852.64+550017.4,16h08m52.649s,+55d00m17.44s,2010CBET.2350A...1C,G,0.42682,1e-05,2018ApJ…857…51J,1841.88,129.0,0.018000000000000002,0.002,0.002,1.7162467190000001,,,,,,1841.88,129.0,2010CBET.2350A...1C,3.0
SN2010fh,2010-06-06,14h17m18.567s,53d58m41.96s,A141718+5358,20,18,2,397,281,280,WISEA J141718.46+535841.6,14h17m18.472s,+53d58m41.58s,2007SDSS6.C...0000:,G,0.387,,2010CBET.2350A...1C,1659.04,116.21,0.027999999999999997,0.003,0.015,11.8588117,,,,,,1659.04,116.21,2010CBET.2350A...1C,3.0
SN2010fn,2010-06-06,16h18m15.872s,55d23m04.95s,A161815+5523,44,33,11,2215,369,12,WISEA J161815.70+552302.3,16h18m15.667s,+55d23m02.06s,2007SDSS6.C...0000:,G,0.32299999999999995,,2010CBET.2350A...1C,1383.49,96.93,0.03,0.003,0.055999999999999994,28.32075481,,,,,,1383.49,96.93,2010CBET.2350A...1C,3.0
SN2010fs,2010-06-15,14h14m03.34s,53d21m43.87s,A141403+5321,18,16,2,406,272,271,SDSS J141403.24+532144.4,14h14m03.243s,+53d21m44.42s,2007SDSS6.C...0000:,G,0.441,,2010CBET.2350A...1C,1890.38,132.4,0.026000000000000002,0.003,0.017,14.25285044,,,,,,1890.38,132.4,2010CBET.2350A...1C,3.0
SN2010kn,2010-12-02,11h50m17.04s,43d57m47s,A115017+4357,9,8,1,2443,91,92,WISEA J115017.05+435745.2,11h50m17.028s,+43d57m45.44s,2007SDSS6.C...0000:,G,0.07123,0.00015,2005SDSS4.C...0000:,308.36,22.02,0.057999999999999996,0.006,0.026000000000000002,2.324114724,,,,,,308.36,22.02,2005SDSS4.C...0000:,1.0
SN2011ad,2011-02-11,11h45m59.58s,46d46m50.5s,A114600+4646,2,1,1,2514,16,16,SDSS J114559.68+464651.6,11h45m59.692s,+46d46m51.61s,2007SDSS6.C...0000:,G,0.092,,2011CBET.2657A...1Z,397.11,28.13,0.061,0.006999999999999999,0.027000000000000003,3.849058938,,,,,,397.11,28.13,2011CBET.2657A...1Z,1.0
